Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
P1;20/02/2022;Maritimo;Famalicao;0;1;A;0;1;A;5;17;2;8;12;19;5;6;3;3;1;0
P1;20/02/2022;Sp Lisbon;Estoril;3;0;H;1;0;H;22;5;7;0;16;15;7;1;3;3;0;1
P1;20/02/2022;Moreirense;Porto;0;1;A;0;1;A;9;16;1;5;16;14;2;9;7;4;1;1
P1;20/02/2022;Tondela;Sp Braga;0;1;A;0;0;D;7;8;2;2;11;13;3;4;2;1;0;0
P1;21/02/2022;Santa Clara;Portimonense;1;1;D;1;0;H;13;13;4;7;11;8;3;2;1;1;0;0
P1;25/02/2022;Belenenses;Pacos Ferreira;0;2;A;0;1;A;12;15;1;7;16;18;10;6;2;4;0;0
P1;26/02/2022;Famalicao;Tondela;2;1;H;0;0;D;12;10;3;3;17;18;7;3;5;3;0;0
P1;26/02/2022;Maritimo;Sp Lisbon;1;1;D;1;1;D;6;17;2;4;16;15;4;7;3;2;0;0
P1;26/02/2022;Arouca;Moreirense;1;1;D;0;1;A;17;5;4;3;12;16;7;2;3;3;0;1
P1;27/02/2022;Vizela;Portimonense;1;1;D;1;1;D;18;10;2;1;15;21;11;2;1;2;0;0
P1;27/02/2022;Benfica;Guimaraes;3;0;H;2;0;H;9;17;6;7;11;15;5;9;1;2;0;0
P1;27/02/2022;Estoril;Boavista;2;3;A;1;1;D;11;14;2;4;19;10;5;1;2;4;0;0
P1;27/02/2022;Porto;Gil Vicente;1;1;D;0;0;D;30;5;8;1;12;4;10;1;2;1;0;1
P1;28/02/2022;Sp Braga;Santa Clara;0;0;D;0;0;D;16;9;4;1;14;12;2;8;3;5;0;2
P1;04/03/2022;Gil Vicente;Estoril;0;0;D;0;0;D;14;10;3;1;12;21;6;2;2;1;0;0
P1;05/03/2022;Boavista;Sp Braga;1;1;D;0;1;A;10;8;5;5;14;17;4;1;5;3;0;0
P1;05/03/2022;Portimonense;Benfica;1;2;A;1;1;D;6;16;1;4;18;15;2;8;5;3;1;0
P1;05/03/2022;Sp Lisbon;Arouca;2;0;H;0;0;D;15;5;6;2;13;14;5;1;2;4;0;0
P1;06/03/2022;Moreirense;Maritimo;0;1;A;0;1;A;18;12;5;2;14;15;8;4;2;4;0;0
P1;06/03/2022;Pacos Ferreira;Porto;2;4;A;1;2;A;6;12;4;9;4;19;1;7;0;2;0;0
P1;06/03/2022;Guimaraes;Famalicao;2;1;H;1;1;D;14;7;5;3;18;15;7;2;5;2;0;0
P1;06/03/2022;Santa Clara;Vizela;3;1;H;0;0;D;14;6;4;2;16;15;6;1;0;2;0;0
P1;07/03/2022;Tondela;Belenenses;1;1;D;1;0;H;7;9;2;3;18;16;4;5;4;3;0;0
P1;11/03/2022;Benfica;Vizela;1;1;D;0;0;D;22;20;9;4;8;18;9;8;2;6;1;0
P1;12/03/2022;Estoril;Portimonense;2;0;H;1;0;H;14;17;6;4;14;11;6;10;3;3;0;0
P1;12/03/2022;Famalicao;Santa Clara;0;0;D;0;0;D;7;10;3;4;13;19;6;5;1;4;0;0
P1;12/03/2022;Arouca;Pacos Ferreira;0;1;A;0;1;A;14;11;4;4;16;14;6;9;4;5;0;0
P1;12/03/2022;Belenenses;Boavista;0;0;D;0;0;D;9;15;2;1;17;20;3;4;4;3;0;0
P1;13/03/2022;Maritimo;Guimaraes;0;1;A;0;0;D;7;22;4;6;14;23;3;3;2;3;0;0
P1;13/03/2022;Porto;Tondela;4;0;H;1;0;H;17;9;9;2;21;16;5;4;1;3;0;1
P1;13/03/2022;Sp Braga;Gil Vicente;0;1;A;0;0;D;12;12;4;2;16;9;7;2;3;3;0;0
P1;14/03/2022;Moreirense;Sp Lisbon;0;2;A;0;2;A;12;14;3;4;20;16;3;7;4;4;0;0
P1;18/03/2022;Vizela;Famalicao;1;1;D;0;1;A;22;11;7;4;11;14;7;4;0;4;0;1
P1;19/03/2022;Tondela;Arouca;2;2;D;2;1;H;6;12;4;5;13;16;4;3;1;3;0;0
P1;19/03/2022;Santa Clara;Belenenses;0;0;D;0;0;D;10;7;3;1;16;20;7;8;3;5;0;0
P1;19/03/2022;Guimaraes;Sp Lisbon;1;3;A;1;1;D;12;15;4;6;15;7;2;3;4;2;0;0
P1;20/03/2022;Gil Vicente;Maritimo;1;1;D;1;1;D;15;12;8;3;16;10;8;6;3;3;0;0
P1;20/03/2022;Pacos Ferreira;Moreirense;2;1;H;1;0;H;10;16;6;5;18;21;7;3;2;4;0;0
P1;20/03/2022;Benfica;Estoril;2;1;H;1;0;H;18;16;6;3;13;12;7;4;1;2;0;0
P1;20/03/2022;Portimonense;Sp Braga;1;2;A;0;2;A;13;17;7;6;10;16;7;9;1;1;0;0
P1;20/03/2022;Boavista;Porto;0;1;A;0;1;A;9;10;1;4;18;16;3;5;2;2;0;0
P1;01/04/2022;Sp Braga;Benfica;3;2;H;1;0;H;12;11;5;4;15;7;2;9;2;1;0;0
P1;02/04/2022;Belenenses;Portimonense;2;0;H;1;0;H;10;19;6;4;25;15;1;8;5;3;0;1
P1;02/04/2022;Arouca;Gil Vicente;2;1;H;0;0;D;6;13;2;5;14;12;2;12;2;5;1;1
P1;02/04/2022;Estoril;Vizela;1;2;A;1;1;D;11;7;3;4;12;14;7;2;2;2;0;0
P1;02/04/2022;Famalicao;Boavista;1;2;A;0;2;A;13;9;6;3;7;13;11;1;3;4;0;1
P1;03/04/2022;Maritimo;Tondela;1;3;A;1;1;D;9;14;3;6;9;15;9;4;3;2;0;0
P1;03/04/2022;Moreirense;Guimaraes;0;1;A;0;0;D;11;16;3;4;20;10;5;3;2;5;0;0
P1;03/04/2022;Sp Lisbon;Pacos Ferreira;2;0;H;1;0;H;17;1;6;0;19;14;5;2;2;4;0;0
P1;04/04/2022;Porto;Santa Clara;3;0;H;2;0;H;16;5;6;1;12;11;7;3;0;0;0;0
P1;08/04/2022;Gil Vicente;Moreirense;1;2;A;0;0;D;23;14;5;7;12;14;11;3;1;4;0;1
P1;09/04/2022;Pacos Ferreira;Maritimo;2;0;H;2;0;H;14;15;6;4;17;20;5;2;0;1;0;0
P1;09/04/2022;Benfica;Belenenses;3;1;H;1;1;D;27;8;8;2;18;18;11;6;1;7;0;0
P1;09/04/2022;Boavista;Arouca;1;0;H;1;0;H;14;16;5;1;17;12;3;3;4;3;0;0
P1;09/04/2022;Tondela;Sp Lisbon;1;3;A;0;2;A;3;17;2;9;14;13;1;9;3;2;0;0
P1;10/04/2022;Portimonense;Famalicao;1;0;H;1;0;H;15;7;6;2;15;15;7;2;7;4;1;0
P1;10/04/2022;Santa Clara;Estoril;2;0;H;1;0;H;7;14;4;4;19;17;5;1;2;1;0;0
P1;10/04/2022;Guimaraes;Porto;0;1;A;0;1;A;4;13;1;4;15;20;3;1;6;2;1;0
P1;10/04/2022;Vizela;Sp Braga;0;1;A;0;1;A;14;10;2;4;12;11;2;8;3;4;0;1
P1;15/04/2022;Arouca;Santa Clara;1;1;D;0;0;D;17;9;7;2;17;14;7;7;3;4;0;0
P1;15/04/2022;Famalicao;Gil Vicente;2;2;D;2;1;H;10;16;3;5;16;14;3;7;6;4;0;0
P1;15/04/2022;Guimaraes;Pacos Ferreira;4;0;H;2;0;H;18;7;8;0;14;15;2;4;0;5;0;1
P1;16/04/2022;Moreirense;Tondela;2;0;H;2;0;H;12;3;3;1;18;15;4;1;6;5;0;0
P1;16/04/2022;Belenenses;Vizela;1;0;H;1;0;H;6;15;3;3;15;14;2;7;2;2;0;0
P1;16/04/2022;Maritimo;Boavista;4;0;H;2;0;H;8;4;5;0;17;21;1;1;4;5;0;1
P1;16/04/2022;Porto;Portimonense;7;0;H;4;0;H;26;3;12;2;10;7;9;1;0;2;0;0
P1;17/04/2022;Sp Lisbon;Benfica;0;2;A;0;1;A;16;10;4;4;7;9;7;5;2;3;0;0
P1;18/04/2022;Estoril;Sp Braga;0;0;D;0;0;D;15;13;6;2;5;9;7;5;1;0;0;0
P1;22/04/2022;Vizela;Arouca;2;1;H;1;0;H;16;14;6;5;19;9;6;2;4;1;0;0
P1;23/04/2022;Portimonense;Moreirense;1;0;H;1;0;H;19;15;7;7;14;19;6;6;2;5;0;0
P1;23/04/2022;Benfica;Famalicao;0;0;D;0;0;D;25;4;5;0;18;10;8;5;2;4;0;0
P1;23/04/2022;Santa Clara;Maritimo;2;2;D;2;0;H;10;10;3;3;23;14;3;10;2;3;0;0
P1;23/04/2022;Gil Vicente;Pacos Ferreira;1;1;D;0;0;D;16;10;3;2;15;19;6;2;2;5;0;0
P1;24/04/2022;Estoril;Belenenses;2;2;D;2;0;H;6;23;2;4;18;10;2;8;7;3;3;2
P1;24/04/2022;Tondela;Guimaraes;1;1;D;0;0;D;11;10;5;3;15;18;4;3;2;4;0;0
P1;25/04/2022;Sp Braga;Porto;1;0;H;0;0;D;9;19;5;3;13;7;2;10;2;2;0;0
P1;25/04/2022;Boavista;Sp Lisbon;0;3;A;0;1;A;10;10;1;5;7;9;2;3;2;2;0;0
P1;29/04/2022;Famalicao;Estoril;3;1;H;1;0;H;25;9;7;3;18;9;7;3;3;1;0;1
P1;30/04/2022;Arouca;Portimonense;1;0;H;0;0;D;15;7;6;4;12;15;5;7;1;2;0;0
P1;30/04/2022;Maritimo;Benfica;0;1;A;0;1;A;14;15;5;4;8;24;5;6;2;4;1;0
P1;30/04/2022;Porto;Vizela;4;2;H;2;1;H;17;3;8;2;12;7;8;2;1;1;0;0
P1;30/04/2022;Belenenses;Sp Braga;0;1;A;0;0;D;9;25;1;9;7;16;2;6;3;3;2;0
P1;01/05/2022;Guimaraes;Santa Clara;1;1;D;1;0;H;7;3;1;1;21;11;4;3;3;5;0;0
P1;01/05/2022;Moreirense;Boavista;1;2;A;0;1;A;14;8;2;2;8;17;5;3;4;5;1;2
P1;01/05/2022;Sp Lisbon;Gil Vicente;4;1;H;2;1;H;22;3;13;1;18;15;13;2;4;2;0;0
P1;02/05/2022;Pacos Ferreira;Tondela;1;1;D;0;1;A;19;8;5;3;14;12;7;0;1;6;0;1
P1;06/05/2022;Boavista;Guimaraes;1;1;D;0;1;A;16;13;6;5;9;16;5;7;2;4;0;1
P1;07/05/2022;Estoril;Moreirense;1;0;H;0;0;D;6;18;2;5;17;10;2;8;6;3;1;0
P1;07/05/2022;Benfica;Porto;0;1;A;0;0;D;9;10;2;5;23;15;5;3;10;4;0;0
P1;07/05/2022;Portimonense;Sp Lisbon;2;3;A;2;1;H;5;28;3;8;7;13;1;8;2;2;0;0
P1;08/05/2022;Gil Vicente;Tondela;3;0;H;0;0;D;8;5;4;3;13;3;8;0;1;2;0;1
P1;08/05/2022;Vizela;Maritimo;1;1;D;0;0;D;11;10;3;3;12;4;2;8;4;2;0;0
P1;08/05/2022;Sp Braga;Arouca;1;0;H;0;0;D;12;14;2;4;12;8;4;8;0;1;0;0
P1;08/05/2022;Santa Clara;Pacos Ferreira;2;0;H;1;0;H;20;3;7;0;24;17;10;0;3;3;0;1
P1;09/05/2022;Belenenses;Famalicao;2;3;A;1;0;H;14;14;5;4;17;21;7;5;3;1;0;0
P1;13/05/2022;Pacos Ferreira;Benfica;0;2;A;0;2;A;12;15;4;8;11;23;6;4;1;1;0;0
P1;14/05/2022;Arouca;Belenenses;0;0;D;0;0;D;22;10;7;3;13;12;8;4;2;2;0;0
P1;14/05/2022;Moreirense;Vizela;4;1;H;3;0;H;12;6;6;2;16;10;4;7;3;3;0;1
P1;14/05/2022;Tondela;Boavista;2;2;D;1;0;H;11;14;8;5;13;16;4;5;1;3;0;0
P1;14/05/2022;Maritimo;Portimonense;0;1;A;0;0;D;11;15;6;4;16;21;4;2;3;2;0;0
P1;14/05/2022;Porto;Estoril;2;0;H;0;0;D;21;7;5;1;13;11;12;6;0;0;0;0
P1;14/05/2022;Sp Lisbon;Santa Clara;4;0;H;1;0;H;23;10;9;1;11;12;10;5;1;2;0;0
P1;15/05/2022;Famalicao;Sp Braga;3;2;H;1;2;A;21;11;11;6;8;11;6;4;3;3;1;1
P1;15/05/2022;Guimaraes;Gil Vicente;5;0;H;1;0;H;15;8;8;4;13;16;1;3;1;0;0;0
P1;05/08/2022;Benfica;Arouca;4;0;H;3;0;H;20;3;6;2;7;6;6;1;3;1;0;1
P1;06/08/2022;Rio Ave;Vizela;0;1;A;0;0;D;7;12;0;7;19;16;6;7;7;4;0;0
P1;06/08/2022;Estoril;Famalicao;2;0;H;2;0;H;10;15;5;5;13;11;1;2;4;1;0;0
P1;06/08/2022;Porto;Maritimo;5;1;H;3;0;H;22;9;7;3;13;11;4;4;3;2;0;0
P1;07/08/2022;Santa Clara;Casa Pia;0;0;D;0;0;D;7;11;3;3;15;12;7;6;1;3;1;0
P1;07/08/2022;Sp Braga;Sp Lisbon;3;3;D;2;2;D;15;11;7;4;14;17;3;3;2;2;0;0
P1;07/08/2022;Chaves;Guimaraes;0;1;A;0;1;A;14;15;2;6;10;20;2;5;2;9;0;2
P1;07/08/2022;Portimonense;Boavista;0;1;A;0;1;A;18;10;8;5;13;11;7;1;3;1;0;0
P1;08/08/2022;Gil Vicente;Pacos Ferreira;1;0;H;0;0;D;16;12;7;5;17;19;8;6;1;6;0;0
P1;12/08/2022;Famalicao;Sp Braga;0;3;A;0;2;A;11;24;5;9;11;14;7;7;3;1;0;0
P1;13/08/2022;Casa Pia;Benfica;0;1;A;0;0;D;8;14;2;4;10;9;4;9;6;4;0;1
P1;13/08/2022;Sp Lisbon;Rio Ave;3;0;H;1;0;H;20;3;6;1;15;6;7;1;1;2;0;0
P1;14/08/2022;Boavista;Santa Clara;2;1;H;0;1;A;16;3;5;1;13;8;8;6;3;7;0;2
P1;14/08/2022;Vizela;Porto;0;1;A;0;0;D;4;13;1;4;18;13;1;10;6;2;0;0
P1;14/08/2022;Guimaraes;Estoril;1;0;H;1;0;H;8;7;3;4;13;8;5;7;3;5;0;1
P1;15/08/2022;Maritimo;Chaves;1;2;A;1;0;H;13;21;6;8;12;11;3;6;1;1;0;0
P1;15/08/2022;Arouca;Gil Vicente;1;0;H;1;0;H;8;10;4;2;22;18;4;4;4;2;0;0
P1;15/08/2022;Pacos Ferreira;Portimonense;0;3;A;0;1;A;14;13;4;3;12;16;2;7;3;5;1;0
P1;19/08/2022;Estoril;Rio Ave;2;2;D;1;0;H;9;17;4;7;22;13;1;5;4;3;0;1
P1;20/08/2022;Santa Clara;Arouca;1;2;A;0;0;D;12;10;3;4;19;21;4;2;2;3;0;0
P1;20/08/2022;Chaves;Vizela;1;1;D;1;1;D;18;17;3;4;8;19;5;4;5;5;1;1
P1;20/08/2022;Porto;Sp Lisbon;3;0;H;1;0;H;11;8;5;4;23;11;3;4;1;4;0;1
P1;21/08/2022;Casa Pia;Boavista;2;0;H;0;0;D;6;11;4;4;11;13;2;2;1;3;0;0
P1;21/08/2022;Sp Braga;Maritimo;5;0;H;2;0;H;20;7;9;1;16;7;5;5;3;1;0;0
P1;21/08/2022;Portimonense;Guimaraes;2;1;H;0;0;D;15;17;5;6;18;15;6;11;4;2;0;0
P1;22/08/2022;Gil Vicente;Famalicao;0;0;D;0;0;D;15;10;5;2;12;13;8;4;1;5;0;0
P1;26/08/2022;Pacos Ferreira;Estoril;0;3;A;0;2;A;10;11;4;7;13;21;4;5;3;0;2;0
P1;27/08/2022;Maritimo;Portimonense;0;1;A;0;1;A;19;9;4;6;12;16;8;7;2;1;0;0
P1;27/08/2022;Boavista;Benfica;0;3;A;0;1;A;4;16;0;6;12;15;7;8;4;2;0;0
P1;27/08/2022;Sp Lisbon;Chaves;0;2;A;0;0;D;22;8;10;5;19;16;13;3;5;2;0;1
P1;28/08/2022;Famalicao;Santa Clara;1;0;H;1;0;H;12;13;4;2;22;11;6;4;3;3;0;0
P1;28/08/2022;Arouca;Sp Braga;0;6;A;0;4;A;12;15;4;10;18;13;5;4;3;3;0;0
P1;28/08/2022;Rio Ave;Porto;3;1;H;3;0;H;6;27;4;10;11;8;2;7;1;2;0;0
P1;29/08/2022;Guimaraes;Casa Pia;0;1;A;0;1;A;15;8;2;2;15;16;9;1;3;3;0;0
P1;29/08/2022;Vizela;Gil Vicente;2;2;D;2;2;D;18;12;9;4;9;15;5;10;2;5;0;0
P1;30/08/2022;Benfica;Pacos Ferreira;3;2;H;2;1;H;27;3;6;2;13;13;13;3;2;4;0;0
P1;02/09/2022;Benfica;Vizela;2;1;H;0;1;A;28;7;6;2;9;10;15;4;7;4;2;0
P1;02/09/2022;Estoril;Sp Lisbon;0;2;A;0;2;A;5;18;0;4;16;18;2;7;5;7;0;0
P1;03/09/2022;Sp Braga;Guimaraes;1;0;H;0;0;D;18;7;2;3;16;21;5;0;2;7;0;0
P1;03/09/2022;Gil Vicente;Porto;0;2;A;0;2;A;6;16;2;4;15;9;6;4;1;0;0;0
P1;04/09/2022;Casa Pia;Arouca;0;0;D;0;0;D;6;8;1;1;13;10;9;2;2;0;0;0
P1;04/09/2022;Santa Clara;Maritimo;2;1;H;0;1;A;9;17;4;5;22;16;2;3;3;4;0;1
P1;04/09/2022;Portimonense;Famalicao;1;0;H;0;0;D;9;13;1;1;20;10;7;5;5;2;0;0
P1;05/09/2022;Boavista;Pacos Ferreira;1;0;H;0;0;D;12;7;3;1;16;18;5;1;4;3;0;0
P1;05/09/2022;Chaves;Rio Ave;1;1;D;1;0;H;21;13;6;3;14;13;8;11;5;3;0;0
P1;09/09/2022;Guimaraes;Santa Clara;1;0;H;0;0;D;9;9;3;4;11;17;6;5;4;5;0;0
P1;10/09/2022;Famalicao;Benfica;0;1;A;0;0;D;4;13;2;7;19;12;1;5;2;0;1;0
P1;10/09/2022;Sp Lisbon;Portimonense;4;0;H;2;0;H;17;4;7;1;7;14;8;3;3;3;0;0
P1;10/09/2022;Porto;Chaves;3;0;H;1;0;H;19;8;7;1;13;11;9;3;1;3;0;0
P1;11/09/2022;Pacos Ferreira;Casa Pia;2;3;A;1;0;H;19;12;8;5;8;17;7;2;2;4;0;0
P1;11/09/2022;Arouca;Boavista;1;2;A;1;1;D;6;10;1;4;11;15;2;5;2;2;2;0
P1;11/09/2022;Maritimo;Gil Vicente;1;2;A;1;0;H;18;22;4;5;13;13;10;8;2;0;0;0
P1;11/09/2022;Rio Ave;Sp Braga;2;3;A;0;2;A;17;24;5;11;12;10;7;8;1;1;0;0
P1;12/09/2022;Vizela;Estoril;0;1;A;0;1;A;22;10;7;2;11;12;16;2;4;4;1;0
P1;16/09/2022;Portimonense;Chaves;1;0;H;1;0;H;15;17;6;4;20;15;9;7;4;2;0;1
P1;17/09/2022;Gil Vicente;Rio Ave;2;2;D;0;1;A;18;8;7;5;14;16;7;4;4;6;1;1
P1;17/09/2022;Santa Clara;Pacos Ferreira;1;1;D;1;0;H;8;7;2;4;18;16;5;8;4;3;0;0
P1;17/09/2022;Estoril;Porto;1;1;D;1;0;H;9;19;4;4;12;19;4;11;8;3;1;0
P1;17/09/2022;Boavista;Sp Lisbon;2;1;H;1;0;H;7;11;3;3;11;5;4;9;3;1;0;0
P1;18/09/2022;Arouca;Guimaraes;2;2;D;1;0;H;10;12;6;5;12;12;3;6;6;3;0;0
P1;18/09/2022;Benfica;Maritimo;5;0;H;1;0;H;23;4;12;1;16;5;7;2;1;3;0;0
P1;18/09/2022;Casa Pia;Famalicao;1;0;H;0;0;D;17;10;6;1;18;13;8;4;1;1;0;0
P1;18/09/2022;Sp Braga;Vizela;2;0;H;0;0;D;22;17;10;6;14;14;8;4;6;4;0;0
